datetime;height;number;rate;sample;ball;combustion;combustion_bool;name;VIS3_peak_y;VIS3_base_y1;VIS3_base_y2;VIS3_base_width;VIS3_half_y1;VIS3_half_y2;VIS3_half_width;VIS3_integral;VIS3_slope_pos;VIS3_slope_neg;IR3_peak_y;IR3_base_y1;IR3_base_y2;IR3_base_width;IR3_half_y1;IR3_half_y2;IR3_half_width;IR3_integral;IR3_slope_pos;IR3_slope_neg;VIS1_peak_y;VIS1_base_y1;VIS1_base_y2;VIS1_base_width;VIS1_half_y1;VIS1_half_y2;VIS1_half_width;VIS1_integral;VIS1_slope_pos;VIS1_slope_neg;VIS2_peak_y;VIS2_base_y1;VIS2_base_y2;VIS2_base_width;VIS2_half_y1;VIS2_half_y2;VIS2_half_width;VIS2_integral;VIS2_slope_pos;VIS2_slope_neg;IR2_peak_y;IR2_base_y1;IR2_base_y2;IR2_base_width;IR2_half_y1;IR2_half_y2;IR2_half_width;IR2_integral;IR2_slope_pos;IR2_slope_neg;Mikro_peak_y;Mikro_base_y1;Mikro_base_y2;Mikro_base_width;Mikro_half_y1;Mikro_half_y2;Mikro_half_width;Mikro_integral;Mikro_slope_pos;Mikro_slope_neg;Piezo_peak_y;Piezo_base_y1;Piezo_base_y2;Piezo_base_width;Piezo_half_y1;Piezo_half_y2;Piezo_half_width;Piezo_integral;Piezo_slope_pos;Piezo_slope_neg;IR1_peak_y;IR1_base_y1;IR1_base_y2;IR1_base_width;IR1_half_y1;IR1_half_y2;IR1_half_width;IR1_integral;IR1_slope_pos;IR1_slope_neg
21-03-2023_10-45-16;40;3;100000;HMTD;10;full;True;HMTD_3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,839982209491573;0,09645893703065661;0,09645893703065661;0,10565999999999998;2,4199911047457867;2,4199911047457867;0,033479999999999954;0,19910668495601277;367,9214747238742;-50,42753722791528;0,02128094487140518;0,0004175982552731621;0,0004175982552731621;0,01081999999999994;0,01064047243570259;0,01064047243570259;0,00048000000000003595;3,871601612678177e-05;24,22843378445814;-1,8708736292293893;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21-03-2023_10-47-32;40;4;100000;HMTD;10;full;True;HMTD_4;0,01467449658654001;0,003793969171020102;0,003793969171020102;9,99999999995449e-06;0,007337248293270005;0,007337248293270005;9,99999999995449e-06;7,644573114359217e-08;18,395738440700704;-18,089591367162893;0,013079336564114821;0,00354199318655619;0,00354199318655619;9,99999999995449e-06;0,006539668282057411;0,006539668282057411;9,99999999995449e-06;6,947311263325205e-08;16,12481339300354;-15,85645969535098;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0039035311249608785;0,0029901274960423695;0,0029901274960423695;1,0000000000065512e-05;0,0019517655624804392;0,0019517655624804392;0,16351000000000004;2,2632607226990555e-08;1,5443202057933374;-1,518618765555256;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8692828709303475;0,11914160103523781;0,11914160103523781;0,14560000000000006;2,4346414354651738;2,4346414354651738;0,04765000000000008;0,301930881923822;218,67770994139642;-37,9323663654137;0,0298943046755767;0,00041980992599473504;0,00041980992599473504;0,013970000000000038;0,01494715233778835;0,01494715233778835;0,0005099999999998994;6,919833590022625e-05;33,055013849793205;-2,0647125814485756;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21-03-2023_10-51-47;40;5;100000;HMTD;10;full;True;HMTD_5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8478361038044895;0,08024161621486463;0,08024161621486463;0,14069999999999994;2,4239180519022447;2,4239180519022447;0,04737000000000002;0,27543069981568213;852,1900873693684;-34,97607579354045;0,021614054709416478;0,00043828267172658854;0,00043828267172658854;0,01165000000000005;0,010807027354708239;0,010807027354708239;0,0009399999999999409;6,114521696135296e-05;25,508675690476107;-1,780750102610344;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21-03-2023_10-54-21;40;6;100000;HMTD;10;full;True;HMTD_6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,836494705424998;0,1159499535012106;0,1159499535012106;0,12651;2,418247352712499;2,418247352712499;0,042139999999999955;0,2634512138304559;411,2159045465293;-40,60856222125732;0,026870946678782287;0,0004341466712076816;0,0004341466712076816;0,013130000000000086;0,013435473339391144;0,013435473339391144;0,00040000000000006697;5,664236563889745e-05;29,39774042297857;-1,9844393323531029;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21-03-2023_10-58-08;40;7;100000;HMTD;10;full;True;HMTD_7;0,01231841773485034;0,003678184336537757;0,003678184336537757;9,99999999995449e-06;0,00615920886742517;0,00615920886742517;9,99999999995449e-06;6,46014817469924e-08;14,756512840405335;-14,508477151972256;0,008922448329976723;0,0034564262358620897;0,0034564262358620897;9,99999999995449e-06;0,004461224164988361;0,004461224164988361;9,99999999995449e-06;4,899527272769273e-08;9,335329440694789;-9,178416022896501;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,841657158516052;0,09920767362965097;0,09920767362965097;0,12759999999999994;2,420828579258026;2,420828579258026;0,03864999999999996;0,2564314209954035;411,0999900213637;-40,4050609817176;0,026141225620149304;0,00042461583934056237;0,00042461583934056237;0,01312000000000002;0,013070612810074652;0,013070612810074652;0,00029000000000001247;5,705686788132933e-05;27,19032541849105;-1,9251034378562448;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21-03-2023_11-01-14;40;8;100000;HMTD;10;full;True;HMTD_8;0,01114223342769945;0,0037460990350166564;0,0037460990350166564;9,99999999995449e-06;0,005571116713849725;0,005571116713849725;9,99999999995449e-06;6,299397257970181e-08;12,484402195505087;-12,276964332853694;0,0925016016619338;0,0034968106431710944;0,0034968106431710944;9,99999999995449e-06;0,0462508008309669;0,0462508008309669;9,99999999995449e-06;4,7155860424903996e-07;150,23680606783273;-147,7405069696265;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,003626520697262087;0,0029423291068829496;0,0029423291068829496;9,99999999995449e-06;0,0018132603486310434;0,0018132603486310434;9,99999999995449e-06;1,7519259517950634e-08;1,1548901817584587;-1,1357008007092557;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,878122837806324;0,10133303351817985;0,10133303351817985;0,14068000000000003;2,439061418903162;2,439061418903162;0,04749000000000003;0,2973972116136273;223,60421689618607;-39,587980174873934;0,032694838696124884;0,00043119916646248106;0,00043119916646248106;0,011639999999999984;0,016347419348062442;0,016347419348062442;0,00027999999999994696;6,69465877694858e-05;35,35082727564641;-2,7057754601993724;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21-03-2023_11-03-07;40;9;100000;HMTD;10;full;True;HMTD_9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,571408924584127;0,08555855498735424;0,08555855498735424;0,07597999999999994;2,2857044622920637;2,2857044622920637;0,019570000000000087;0,11478979870234284;1702,8623807450972;-60,12540129075269;0,014404303903616007;0,0004263948497074207;0,0004263948497074207;0,008469999999999978;0,0072021519518080035;0,0072021519518080035;0,0011900000000000244;2,9781727910013845e-05;16,98718971125936;-1,58101648709702;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
20-04-2023_09-35-04;40;1;100000;Pb(N3)2;15;full;True;Pb(N3)2_1;7,2904770017007925;0,0031354067680617833;0,0031354067680617833;0,00026999999999999247;3,6452385008503962;3,6452385008503962;2,0000000000020002e-05;0,0001947744118212111;12261,233628787844;-8628,157228194368;6,897878663958254;0,0030236959460433945;0,0030236959460433945;0,00029000000000001247;3,448939331979127;3,448939331979127;2,0000000000020002e-05;0,00020500474773341493;11600,859723412847;-7974,4338183390955;0,25383351723694436;0,0025106182637528998;0,0025106182637528998;0,00024999999999997247;0,12691675861847218;0,12691675861847218;2,0000000000020002e-05;9,748642899218058e-06;422,86048217052064;-304,78898223726327;0,00931861047967681;0,0023124570723049723;0,0023124570723049723;2,999999999997449e-05;0,004659305239838405;0,004659305239838405;2,0000000000020002e-05;1,4247857362876233e-07;11,989857629757172;-11,403801304382354;2,1691781827672183;0,0025657955917873076;0,0025657955917873076;0,000300000000000078;1,0845890913836091;1,0845890913836091;2,0000000000020002e-05;6,111686470552531e-05;3707,794070533552;-2449,1458527485197;4,779843847634793;0,0766607825336714;0,0766607825336714;-0,42822;2,3899219238173965;2,3899219238173965;0,046499999999999986;0,0;774,9072083668173;10,84821671670066;0,16278279007828136;0,00029526695171120954;0,00029526695171120954;0,013259999999999939;0,08139139503914068;0,08139139503914068;0,00032999999999994145;0,00020100874158731252;187,94897010698972;-11,967402206042982;2,1815204519418696;0,0036905651171727323;0,0036905651171727323;0,000280000000000058;1,0907602259709348;1,0907602259709348;2,0000000000020002e-05;5,93823861264956e-05;3726,990941617624;-2518,8289500876
20-04-2023_09-44-57;40;10;100000;Pb(N3)2;15;full;True;Pb(N3)2_10;10,176240668900236;0,0032095466256496404;0,0032095466256496404;0,000260000000000038;5,088120334450118;5,088120334450118;9,99999999995449e-06;0,00019050815083784432;17089,48918538335;-12175,542616393892;7,707200743733556;0,003067953871307792;0,003067953871307792;0,00029000000000001247;3,853600371866778;3,853600371866778;2,0000000000020002e-05;0,0001905303734606797;12942,031967918561;-8900,749560819417;0,23839078652516035;0,002529484514385981;0,002529484514385981;0,0002500000000000835;0,11919539326258018;0,11919539326258018;3,0000000000085514e-05;8,986012995575626e-06;402,99571481672734;-282,2928260374144;0,006056776568520802;0,0023515179119152443;0,0023515179119152443;3,0000000000085514e-05;0,003028388284260401;0,003028388284260401;2,0000000000020002e-05;1,0711004780955482e-07;6,3308535489701185;-6,021873324566304;1,7198702894026425;0,0024964061458464092;0,0024964061458464092;0,00031000000000003247;0,8599351447013213;0,8599351447013213;3,0000000000085514e-05;6,243620717616898e-05;2884,9850209260617;-1939,2645308802253;4,782987462689311;0,08392495091596502;0,08392495091596502;-0,43628999999999996;2,3914937313446556;2,3914937313446556;0,046499999999999986;0,0;382,4576841533565;10,492925613099128;0,10473374614223308;0,0003018099799565212;0,0003018099799565212;0,29786;0,05236687307111654;0,05236687307111654;0,0006800000000000139;0,00016341254107455881;0,3673229154644885;-7,085093232228176;1,874027260638909;0,003743554605275168;0,003743554605275168;0,000280000000000058;0,9370136303194545;0,9370136303194545;3,0000000000085514e-05;6,130764089407009e-05;3141,8554395136907;-2186,060085364728
20-04-2023_09-46-00;40;11;100000;Pb(N3)2;15;full;True;Pb(N3)2_11;10,22194138123492;0,0032023790497949615;0,0032023790497949615;0,000250000000000028;5,11097069061746;5,11097069061746;1,0000000000010001e-05;0,00018826172160791457;20128,703689770777;-13848,218620408696;8,482267221074581;0,0030341807852168074;0,0030341807852168074;0,00028000000000000247;4,2411336105372905;4,2411336105372905;1,0000000000010001e-05;0,000198631405364932;16702,253511710423;-11041,530640792693;0,23120085907992688;0,0025027782705494533;0,0025027782705494533;0,00023000000000000798;0,11560042953996344;0,11560042953996344;3,0000000000030003e-05;8,941065842868499e-06;450,48571081489035;-318,56980987253684;0,004980329589998215;0,0023738499458774267;0,0023738499458774267;3,0000000000030003e-05;0,0024901647949991073;0,0024901647949991073;2,0000000000020002e-05;1,0254501906357198e-07;5,2374706508882;-4,939414512537548;1,775947481377125;0,0025200684381422827;0,0025200684381422827;0,00029000000000001247;0,8879737406885625;0,8879737406885625;3,0000000000030003e-05;6,270837925156418e-05;3493,268093326614;-2279,616187337293;4,815233451212288;0,06679897965745366;0,06679897965745366;0,16203999999999996;2,407616725606144;2,407616725606144;0,046520000000000006;0,2925928683188636;381,42701309688834;-31,496807668458093;0,1120236981976996;0,00029584667878097034;0,00029584667878097034;0,29767;0,0560118490988498;0,0560118490988498;0,0009299999999999864;0,00019443645054377363;0,39187936378906346;-8,232941649030959;1,9288884232585408;0,003771719553386165;0,003771719553386165;0,00025999999999998247;0,9644442116292704;0,9644442116292704;3,0000000000030003e-05;6,217853557913927e-05;3792,0631585583274;-2573,960722678103
20-04-2023_09-47-25;40;12;100000;Pb(N3)2;15;full;True;Pb(N3)2_12;10,221944779031265;0,0031719217933130215;0,0031719217933130215;0,00024999999999997247;5,1109723895156325;5,1109723895156325;1,0000000000065512e-05;0,0002088356420981658;19575,818197430843;-13584,27764338693;6,593449659118779;0,0030273022244909926;0,0030273022244909926;0,00029000000000001247;3,2967248295593894;3,2967248295593894;1,0000000000065512e-05;0,00018774598403169135;12625,088325695242;-8318,194546055167;0,2148223851966031;0,002537434354075566;0,002537434354075566;0,00021999999999999797;0,10741119259830155;0,10741119259830155;2,999999999997449e-05;8,644235907241404e-06;414,6190446143464;-289,9196291313294;0,005218442176728731;0,002349347304174541;0,002349347304174541;2,0000000000020002e-05;0,0026092210883643654;0,0026092210883643654;2,0000000000020002e-05;7,468776006479841e-08;5,603700922957874;-5,392832736653455;1,5896074425687767;0,002531349599531496;0,002531349599531496;0,00026999999999999247;0,7948037212843884;0,7948037212843884;2,999999999997449e-05;5,949169683870515e-05;3040,317413401466;-2055,079302535649;4,8419194540218315;0,0871574142478635;0,0871574142478635;0,17779999999999996;2,4209597270109158;2,4209597270109158;0,046520000000000006;0,291515125893854;338,0546303554836;-28,82559171215774;0,14382378060998238;0,000301421765575127;0,000301421765575127;0,017390000000000017;0,07191189030499119;0,07191189030499119;0,0006899999999999684;0,0002178815723664205;139,01413058939684;-8,248743273833322;1,703601809638699;0,003749244191984904;0,003749244191984904;0,00024000000000001798;0,8518009048193494;0,8518009048193494;2,999999999997449e-05;5,9959355905875646e-05;3256,3601567923993;-2290,1656680409333
20-04-2023_09-49-37;40;15;100000;Pb(N3)2;15;full;True;Pb(N3)2_15;8,008736780491681;0,003148893779079216;0,003148893779079216;0,00019999999999997797;4,0043683902458405;4,0043683902458405;9,99999999995449e-06;0,00014119014685713238;15325,51235085168;-11394,881414701078;4,974258890051715;0,0030408280469733364;0,0030408280469733364;0,00020999999999993246;2,4871294450258574;2,4871294450258574;9,99999999995449e-06;0,0001074830280293033;9516,66072325335;-6976,462750333795;0,24459173522231145;0,002534509458292253;0,002534509458292253;0,00017999999999995797;0,12229586761115573;0,12229586761115573;2,0000000000020002e-05;7,608378605675174e-06;463,38270912202717;-354,641816983701;0,004906517421895691;0,0023809685869715424;0,0023809685869715424;2,0000000000020002e-05;0,0024532587109478456;0,0024532587109478456;2,0000000000020002e-05;6,024791295673468e-08;4,929150486805434;-4,74379465227454;1,7598620992615088;0,0025302551561329116;0,0025302551561329116;0,00022999999999995246;0,8799310496307544;0,8799310496307544;2,0000000000020002e-05;5,258166039803697e-05;3364,151547955987;-2398,7931095231484;4,794076679520151;0,07490566681028729;0,07490566681028729;0,16166000000000003;2,3970383397600754;2,3970383397600754;0,046170000000000044;0,2805373589127931;894,3481317177767;-29,94900294636907;0,09142994868105238;0,00030390519350766555;0,00030390519350766555;0,29701;0,04571497434052619;0,04571497434052619;0,0008800000000001029;0,00015030454281671001;0,32176994603028963;-6,13776065314761;1,7744388399049058;0,0037500432392177287;0,0037500432392177287;0,00020999999999993246;0,8872194199524529;0,8872194199524529;2,0000000000020002e-05;5,296911663406446e-05;3389,7214554168195;-2484,933124697792
20-04-2023_09-50-14;40;16;100000;Pb(N3)2;15;full;True;Pb(N3)2_16;8,298525223183615;0,0032033498980957096;0,0032033498980957096;0,00021999999999999797;4,149262611591808;4,149262611591808;1,999999999990898e-05;0,0001768874522767148;13926,50360662771;-10423,091841888914;3,663801651355315;0,0030544370521071846;0,0030544370521071846;0,00018999999999991246;1,8319008256776574;1,8319008256776574;1,999999999990898e-05;7,80961841615017e-05;6250,849010148837;-4718,491440527049;0,27236328646580665;0,002546672552128472;0,002546672552128472;0,00017000000000000348;0,13618164323290333;0,13618164323290333;1,999999999990898e-05;6,903135716148488e-06;460,7209444602563;-356,9900026643064;0,004367141837947135;0,0023738426656850485;0,0023738426656850485;1,999999999990898e-05;0,0021835709189735675;0,0021835709189735675;1,999999999990898e-05;6,078607786466307e-08;3,4036253880579896;-3,2911190639345653;1,4505061913348436;0,0025580028032070744;0,0025580028032070744;0,00021999999999999797;0,7252530956674218;0,7252530956674218;2,999999999997449e-05;4,4721660859372184e-05;2430,870794144269;-1819,3503738492575;4,784972942542019;0,07253201511711092;0,07253201511711092;-0,43631999999999993;2,3924864712710097;2,3924864712710097;0,0462800000000001;0,0;407,08188192317397;10,538809812800233;0,14684093328153275;0,0002930520685477554;0,0002930520685477554;0,01739999999999997;0,07342046664076637;0,07342046664076637;0,00039000000000000146;0,00015947082852165617;167,32266305831143;-8,273488109715565;1,4779132097738603;0,003810177549501616;0,003810177549501616;0,00019999999999997797;0,7389566048869302;0,7389566048869302;2,999999999997449e-05;4,486032134198756e-05;2474,7805459997703;-1900,0090640137291
20-04-2023_09-51-19;40;17;100000;Pb(N3)2;15;full;True;Pb(N3)2_17;7,751451267083476;0,003211807015333041;0,003211807015333041;0,00021999999999999797;3,875725633541738;3,875725633541738;2,0000000000020002e-05;0,00018392159682777882;14612,151510711155;-10607,197366172099;5,646522588145308;0,0030504051413002583;0,0030504051413002583;0,00021999999999999797;2,823261294072654;2,823261294072654;2,0000000000020002e-05;0,00011486602359614744;10847,615921201756;-7621,473095471876;0,33494332758415113;0,002569680607314115;0,002569680607314115;0,00019999999999997797;0,16747166379207556;0,16747166379207556;2,0000000000020002e-05;9,578607374122616e-06;638,8729398883384;-461,34172666652205;0,006858243930318964;0,002391044240801063;0,002391044240801063;2,999999999997449e-05;0,003429121965159482;0,003429121965159482;2,0000000000020002e-05;1,057689314849556e-07;8,586640441170314;-8,11804842901557;2,318038510407423;0,0025189599969239716;0,0025189599969239716;0,00024000000000001798;1,1590192552037115;1,1590192552037115;2,0000000000020002e-05;6,611249887928945e-05;4450,782413091771;-3044,7731730995692;4,772489027521223;0,07965835284090209;0,07965835284090209;0,16249000000000002;2,3862445137606114;2,3862445137606114;0,046520000000000006;0,2997407984702428;333,21882499951175;-31,364519965378964;0,164479662446297;0,0002961723402180716;0,0002961723402180716;0,014539999999999997;0,0822398312231485;0,0822398312231485;0,0005800000000000249;0,00020191172785588116;202,5831206195296;-11,104959187949728;2,220570533153523;0,0038280753590814722;0,0038280753590814722;0,00021999999999999797;1,1102852665767615;1,1102852665767615;2,0000000000020002e-05;6,619194093948533e-05;4260,917746842701;-2993,696514098427
20-04-2023_09-52-20;40;18;100000;Pb(N3)2;15;full;True;Pb(N3)2_18;10,016718036021603;0,0031751185311448965;0,0031751185311448965;0,00036999999999998145;5,008359018010801;5,008359018010801;2,0000000000020002e-05;0,0003647353367402155;16928,208066357114;-10631,329473176751;6,81097728086781;0,0030535309705972892;0,0030535309705972892;0,00031999999999998696;3,405488640433905;3,405488640433905;9,99999999995449e-06;0,00019143201239972267;11509,008418674306;-7633,57076369908;0,40891683663916417;0,0025221009175967436;0,0025221009175967436;0,00034000000000000696;0,20445841831958209;0,20445841831958209;2,0000000000020002e-05;1,8873989763734642e-05;687,0230347093791;-445,67667813214024;0,01925400168466682;0,002360717262041515;0,002360717262041515;0,00010999999999994348;0,00962700084233341;0,00962700084233341;2,0000000000020002e-05;7,162900725099935e-07;28,55862665059808;-24,783657442642397;2,87268480024728;0,00253254755314647;0,00253254755314647;0,00040999999999991044;1,43634240012364;1,43634240012364;2,0000000000020002e-05;0,00012335465470494553;4852,082316526024;-2922,97032649415;4,80409149729284;0,08302833381331816;0,08302833381331816;-0,43191;2,40204574864642;2,40204574864642;0,046540000000000026;0,0;306,04842148154603;10,571338288844828;0,16014428422443422;0,0003033985928251683;0,0003033985928251683;0,30046;0,08007214211221711;0,08007214211221711;0,0005600000000000049;0,0001916787717451848;0,563034785880153;-9,005719007326125;2,8702618584379254;0,0037431536679302605;0,0037431536679302605;0,00037999999999993594;1,4351309292189627;1,4351309292189627;2,0000000000020002e-05;0,0001244912733208333;4845,939689906683;-3011,3653795254886
20-04-2023_09-53-13;40;19;100000;Pb(N3)2;15;full;True;Pb(N3)2_19;10,100069612488406;0,0031728279546103986;0,0031728279546103986;0,000280000000000058;5,050034806244203;5,050034806244203;2,0000000000020002e-05;0,00022007761881418997;17066,52375601491;-11852,348054953332;4,527294511327345;0,003032953674004183;0,003032953674004183;0,000280000000000058;2,2636472556636726;2,2636472556636726;2,0000000000020002e-05;0,0001422861496292765;7778,857924819254;-5249,2331476791405;0,3015058783867608;0,002535228275302888;0,002535228275302888;0,0002500000000000835;0,1507529391933804;0,1507529391933804;3,0000000000085514e-05;1,146917142621445e-05;514,0397347217375;-359,40019968678814;0,011827794600530878;0,002362716010924748;0,002362716010924748;4,999999999999449e-05;0,005913897300265439;0,005913897300265439;2,0000000000020002e-05;2,563059192761226e-07;16,273926840335914;-14,984451428944821;1,9607290903981538;0,0025328838064295565;0,0025328838064295565;0,00031999999999998696;0,9803645451990769;0,9803645451990769;3,0000000000085514e-05;7,772843135421854e-05;3309,8884530470145;-2195,459516545021;4,80158282727113;0,08609272819666204;0,08609272819666204;0,13134;2,400791413635565;2,400791413635565;0,046499999999999986;0,29272414829759025;385,16466418802315;-39,16439344998934;0,1353167762229532;0,0002996573680337687;0,0002996573680337687;0,01737999999999995;0,0676583881114766;0,0676583881114766;0,0006700000000000594;0,0001758344475333284;148,06943999006998;-7,650171900510496;2,0975427834815084;0,003745340016161756;0,003745340016161756;0,00029000000000001247;1,0487713917407542;1,0487713917407542;3,0000000000085514e-05;7,865256268792306e-05;3539,0917201333523;-2429,2811735302084
20-04-2023_09-36-57;40;2;100000;Pb(N3)2;15;full;True;Pb(N3)2_2;10,22193161745232;0,003199666347674955;0,003199666347674955;0,0003400000000000625;5,11096580872616;5,11096580872616;1,0000000000010001e-05;0,0002603466357826984;20041,444950000998;-12308,61101541219;10,222581776803272;0,003032071964373013;0,003032071964373013;0,00039000000000005697;5,111290888401636;5,111290888401636;1,0000000000010001e-05;0,00032760515889586616;20043,048766064097;-11609,694527570597;0,31523768875338654;0,0025495743120703346;0,0025495743120703346;0,00032000000000004247;0,15761884437669327;0,15761884437669327;2,0000000000020002e-05;1,4366490925050738e-05;613,2582459429144;-385,94417907076377;0,009411129541176625;0,0023527050657360243;0,0023527050657360243;4,999999999999449e-05;0,0047055647705883125;0,0047055647705883125;3,0000000000030003e-05;2,5302537847129977e-07;13,843305239354137;-13,073093190549894;2,3342840348608025;0,0025108960832239866;0,0025108960832239866;0,00037999999999999146;1,1671420174304012;1,1671420174304012;2,0000000000020002e-05;9,770427417010838e-05;4573,180236090851;-2679,429059210206;4,750415181671924;0,08357805570867433;0,08357805570867433;0,16232000000000002;2,375207590835962;2,375207590835962;0,046579999999999955;0,29560698056375284;344,8632009153769;-31,120187303542394;0,07944566940334884;0,0002936406317276389;0,0002936406317276389;0,014449999999999963;0,03972283470167442;0,03972283470167442;0,0007300000000000639;0,00014082877286160882;85,09049437398764;-5,445904514489031;2,5708377246884173;0,0037377400292516027;0,0037377400292516027;0,00035000000000001696;1,2854188623442087;1,2854188623442087;2,0000000000020002e-05;9,783572242889335e-05;5034,714020278562;-3055,2712202272346
20-04-2023_09-54-25;40;20;100000;Pb(N3)2;15;full;True;Pb(N3)2_20;10,113182958347434;0,0031878892200125444;0,0031878892200125444;0,00024000000000001798;5,056591479173717;5,056591479173717;2,0000000000020002e-05;0,00024440313490378397;16969,912496858386;-12389,851676034708;5,308898860306072;0,003043555961431948;0,003043555961431948;0,00022999999999995246;2,654449430153036;2,654449430153036;2,0000000000020002e-05;0,00014516415125909749;9058,225018088226;-6502,4330306441825;0,314442396890172;0,002505816862126021;0,002505816862126021;0,00021000000000004349;0,157221198445086;0,157221198445086;2,0000000000020002e-05;1,039723423015225e-05;532,5421767444775;-391,89981912165666;0,008946308152417136;0,0023122778183649563;0,0023122778183649563;4,0000000000040004e-05;0,004473154076208568;0,004473154076208568;2,0000000000020002e-05;1,7742258184623573e-07;11,32570266163526;-10,601048808789866;2,015711019683149;0,00253663985769316;0,00253663985769316;0,00024999999999997247;1,0078555098415745;1,0078555098415745;2,999999999997449e-05;7,033368689449447e-05;3436,9174218107732;-2408,1033251502167;4,770926816680689;0,11974048582424567;0,11974048582424567;0,13110999999999995;2,3854634083403443;2,3854634083403443;0,04654999999999998;0,2946703329430065;207,66941081384581;-42,269528570107106;0,1400172933936165;0,0002985975661515544;0,0002985975661515544;0,016720000000000068;0,07000864669680824;0,07000864669680824;0,0005100000000000104;0,00018664281643974013;147,691059203258;-8,236974753982954;1,9464570422736278;0,0037380580377152136;0,0037380580377152136;0,00022999999999995246;0,9732285211368139;0,9732285211368139;2,999999999997449e-05;7,158191444964641e-05;3316,6350563143146;-2380,841422873182
